filepath,text_asr,text_translated,intent
es-ES~JOINT_ACCOUNT/6026668ecfa37e1cf217afc2.wav,Ono y hacer una cuenta y con otra persona los dos podamos acceder a la cuenta de que quería saber cómo podría hacer esto y la aplicación imputan quedar para conectar una cuenta a la que podamos hacer los dos,Ono and make an account and with another person we can both access the account that wanted to know how I could do this and the application imputes to stay to connect an account to which we can both do,JOINT_ACCOUNT
es-ES~BALANCE/6026653edc3604f481bcb4e3.wav,hola buenas llamada porque quiero ver el saldo de mi cuenta corriente así que por favor muestren me el saldo que tengo en mi cuenta corriente,Hello good call because I want to see the balance of my checking account so please show me the balance that I have in my checking account,BALANCE
es-ES~BALANCE/60266532c7abb7f83213834e.wav,hola me gustaría saber el saldo que tengo la cuenta corriente que tengo contrato,Hello I would like to know the balance that I have in the current account that I have a contract,BALANCE
es-ES~BALANCE/602665dcc7abb7f8321383ec.wav,hola buenas llamaba para saber si me podrías decir el saldo que tengo actualmente en la cuenta,"Hello good, I was calling to see if you could tell me the balance I currently have in the account",BALANCE
es-ES~BALANCE/602663a2dc3604f481bcb3bb.wav,muéstrame el saldo de mi cuenta,show me my account balance,BALANCE
es-ES~BALANCE/602665d7c7abb7f8321383e8.wav,buenos días llamaba para saber el saldo de mi cuenta corriente,Good morning I was calling to know the balance of my checking account,BALANCE
es-ES~BALANCE/6026659ec7abb7f8321383ac.wav,hola quería saber el saldo de mi cuenta por favor,hello I wanted to know my account balance please,BALANCE
es-ES~BALANCE/602665c3c7abb7f8321383ce.wav,hola quiero saber el saldo disponible en mi cuenta,hello I want to know the available balance in my account,BALANCE
es-ES~BALANCE/602661addc3604f481bcb375.wav,hola buenas tardes en este momento no puedo entrar en mi cuenta online por tanto usted me podría decir cuál es mi saldo en este momento muchas gracias,hello good afternoon at this time I can not enter my online account so could you tell me what my balance is at this time thank you very much,BALANCE
es-ES~BALANCE/602663a2dc3604f481bcb3bc.wav,buenos días quería saber cómo puedo consultar el saldo,good morning I wanted to know how can I check the balance,BALANCE
es-ES~BALANCE/60266199dc3604f481bcb36c.wav,hola me puedes mostrar el saldo de mi cuenta bancaria por favor,hi can you show me the balance of my bank account please,BALANCE
es-ES~BALANCE/60266417c7abb7f8321382f8.wav,hola bueno he tenido un problema con la aplicación del móvil así que no he podido mirarlo pero me gustaría saber cuál es el saldo de mi cuenta y si me podríais enseñar cuánto tengo ahora mismo,hello well I had a problem with the mobile application so I could not look at it but I would like to know what my account balance is and if you could show me how much I have right now,BALANCE
es-ES~BALANCE/60266549dc3604f481bcb4ea.wav,buenos días quisiera saber el saldo de mi cuenta de mi cuenta corriente y cómo puedo conseguir conocerlo qué pasos tengo que seguir gracias,good morning I would like to know the balance of my account in my checking account and how can I get to know it what steps I have to follow thanks,BALANCE
es-ES~BALANCE/60266395c7abb7f8321382b3.wav,me gustaría conocer el saldo de mi cuenta corriente,I would like to know the balance of my checking account,BALANCE
es-ES~BALANCE/60266a78dc3604f481bcb5d1.wav,hola buenas tardes en llamar porque estoy teniendo una habitación y me gustaría saber el saldo que tengo,"Hello, good afternoon in calling because I am having a room and I would like to know the balance I have",BALANCE
es-ES~BALANCE/602664b4dc3604f481bcb468.wav,hola llamo porque quiero saber cuánto saldo tengo en la cuenta corriente por favor gracias,"Hi, I'm calling because I want to know how much balance I have in the checking account, please, thank you",BALANCE
es-ES~BALANCE/602662abc7abb7f83213821f.wav,hola llevaba ya que no puedo acceder a la aplicación del banco y me gustaría saber cuál es el saldo de mi cuenta,"Hello, I was unable to access the bank application and I would like to know what my account balance is",BALANCE
es-ES~BALANCE/602661ebc421a821df7c16f6.wav,hola me gustaría consultar el saldo de mi cuenta,hello I would like to check my account balance,BALANCE
es-ES~BALANCE/60266619c7abb7f832138436.wav,buenos días me gustaría saber el saldo actual de mi cuenta corriente así puedo saber la cantidad de ingresos y gastos que tengo mensualmente y organizarme mejor económicamente gracias,"Good morning I would like to know the current balance of my checking account so I can know the amount of income and expenses that I have monthly and organize myself better financially, thanks",BALANCE
es-ES~BALANCE/6026650cdc3604f481bcb4b9.wav,hola muy buenas me gustaría ver el saldo de mi cuenta corriente podría decirme lo que hay,hello very good I would like to see the balance of my checking account could you tell me what there is,BALANCE
es-ES~BALANCE/602665d2cfa37e1cf217afae.wav,hola buenos días mire les llamaba para preguntar sobre el saldo que tengo en mi cuenta porque había un problema con la aplicación y y no me aparece y quería consultarlo muchas,"Hello, good morning, look, I was calling you to ask about the balance I have in my account because there was a problem with the application and it did not appear and I wanted to consult it many",BALANCE
es-ES~BALANCE/60266466dc3604f481bcb428.wav,buenos días mira me gustaría saber cuál es el saldo en mi cuenta corriente a los que intentando mirar por la aplicación pero me está dando un problemilla,"Good morning look, I would like to know what is the balance in my checking account to those who are trying to look through the application but it is giving me a little problem",BALANCE
es-ES~BALANCE/6026669ddc3604f481bcb58b.wav,hola he tenido problemas para ver el saldo de la cuenta así que por eso ya,hello I have had problems to see the balance of the account so that's why,BALANCE
es-ES~BALANCE/602664f9c7abb7f832138335.wav,hola buenas tardes me llamo para venir con Daniel Pérez hablo de mi cuenta corriente que esto que lo intentamos jugar por internet pero no me contarás si podría llegar,"Hello, good afternoon, I am calling to come with Daniel Pérez, I am talking about my checking account that we are trying to play online, but you won't tell me if I could get there",BALANCE
es-ES~BALANCE/602665bfcfa37e1cf217afa7.wav,hola buenos días llamaba porque quería saber el saldo que hay disponible en mi cuenta,"Hello, good morning, I was calling because I wanted to know the balance that is available in my account",BALANCE
es-ES~BALANCE/60266545dc3604f481bcb4e8.wav,muéstrame el saldo de mi cuenta corriente,show me the balance of my checking account,BALANCE
es-ES~BALANCE/60266307dc3604f481bcb3a3.wav,hola quiero saber el saldo de mi cuenta,hello I want to know the balance of my account,BALANCE
es-ES~BALANCE/602662afc7abb7f832138221.wav,quisiera saber el saldo de mi cuenta cómo se encuentra actualmente,I would like to know how my account balance is currently,BALANCE
es-ES~BALANCE/60266133cfa37e1cf217af54.wav,podríamos porque hay mostrarme cuánto cuánto tiene misa con su tengo en la cuenta por favor no sé cuánto saldo tengo en la cuenta,we could because there show me how much mass has with your account I have in the account please I do not know how much balance I have in the account,BALANCE
es-ES~BALANCE/60265d3bcfa37e1cf217af39.wav,buenas me gustaría saber cuál es el saldo de mi cuenta corriente por favor,good I would like to know what is the balance of my checking account please,BALANCE
es-ES~BALANCE/60266378c7abb7f832138299.wav,me gustaría saber el saldo de mi cuenta,I would like to know the balance of my account,BALANCE
es-ES~BALANCE/6026649fc421a821df7c172b.wav,hola buenos días llamaba por si quiero consultar el saldo disponible en mi cuenta corriente,"Hello, good morning, I was calling in case I want to check the available balance in my checking account",BALANCE
es-ES~BALANCE/6026657fdc3604f481bcb516.wav,quiero comprobar el saldo de la cuenta eso de la cuenta corriente y mostrarme el saldo de mi cuenta es urgente por favor,I want to check the balance of the account that of the current account and show me the balance of my account is urgent please,BALANCE
es-ES~BALANCE/60266415c7abb7f8321382f5.wav,buenos días quisiera saber el cuál es el saldo de mi contacto gracias,good morning I would like to know what is the balance of my contact thanks,BALANCE
es-ES~BALANCE/602665dfc7abb7f8321383f4.wav,muéstrame el saldo de mi cuenta,show me my account balance,BALANCE
es-ES~BALANCE/60266567c7abb7f83213837a.wav,me gustaría conocer el saldo disponible en mi cuenta corriente,I would like to know the available balance in my checking account,BALANCE
es-ES~BALANCE/602664ccdc3604f481bcb480.wav,hola buenos días quería saber el saldo de mi cuenta corriente por favor muéstrame el saldo de mi cuenta corriente gracias,hello good morning I wanted to know the balance of my checking account please show me the balance of my checking account thank you,BALANCE
es-ES~BALANCE/602663f2c421a821df7c1720.wav,figura buenos días mira quería saber el saldo de mi cuenta corriente a ver si me la podrían consultar y indicar por favor gracias,figure good morning look I wanted to know the balance of my checking account to see if you could consult me and indicate please thank you,BALANCE
es-ES~BALANCE/602664f0dc3604f481bcb4a2.wav,buenos días me gustaría saber cuánto saldo tengo en la cuenta,good morning I would like to know how much balance I have in the account,BALANCE
es-ES~BALANCE/60266037c7abb7f83213814f.wav,buenos días por favor quería consultar el saldo de mi cuenta corriente muéstrame el saldo de la cuenta mis últimos movimientos por favor,good morning please I wanted to check the balance of my checking account show me the balance of the account my last movements please,BALANCE
es-ES~BALANCE/6026640ddc3604f481bcb3f0.wav,me gustaría saber cuál es el saldo actual de mi cuenta,I would like to know what is the current balance of my account,BALANCE
es-ES~BALANCE/60266456c7abb7f83213830c.wav,hola buenos días soy cliente de su banco y estaba interesado en conocer el estado de mi cuenta en concreto el saldo en mi cuenta corriente por enseñarme el saldo de mi cuenta,"Hello, good morning, I am a customer of your bank and I was interested in knowing the status of my account, specifically the balance in my checking account for showing me the balance of my account",BALANCE
es-ES~BALANCE/6026620ec421a821df7c16fb.wav,quiero saber el saldo actual de mi cuenta por favor,I want to know the current balance of my account please,BALANCE
es-ES~BALANCE/602665dec7abb7f8321383f1.wav,hola buenas tardes nada llamaba para preguntarles por el saldo de mi cuenta,"Hello, good afternoon, nothing called to ask you about the balance of my account",BALANCE
es-ES~CARD_ISSUES/602666cdc7abb7f832138527.wav,me pueden ayudar con mi tarjeta ha dejado de funcionar,can you help me with my card has stopped working,CARD_ISSUES
es-ES~CARD_ISSUES/60266509dc3604f481bcb4b5.wav,hola buenas mira te llamaba porque tengo un problema con mi tarjeta está intentando hacer un pago pero no no funciona no se puede pagar,"hello good look I was calling you because I have a problem with my card is trying to make a payment but it does not work, you cannot pay",CARD_ISSUES
es-ES~CARD_ISSUES/602666c0c7abb7f832138516.wav,hola buenas tardes estoy intentando comprar online y no problemas con tarjeta me dice que no funcionan,"Hello, good afternoon, I'm trying to buy online and no card problems, it tells me that they don't work",CARD_ISSUES
es-ES~CARD_ISSUES/60266784c7abb7f8321385ec.wav,hola he tenido un problema al realizar un pago con mi tarjeta me lo ha denegado sabes por qué ha pasado esto,"hello I had a problem when making a payment with my card I was denied it, you know why this has happened",CARD_ISSUES
es-ES~CARD_ISSUES/60266734c7abb7f8321385b2.wav,o cuando está mi tarjeta no funciona porque ya sabes porque no estás comprando,or when my card is there it does not work because you know why you are not buying,CARD_ISSUES
es-ES~CARD_ISSUES/60266534c7abb7f832138350.wav,hola mira buenas llamo porque no sé por qué pero mi tarjeta no funciona como que no me deja pagar con ella que puedo hacer,"hello look good I'm calling because I don't know why but my card doesn't work like it won't let me pay with it, what can I do?",CARD_ISSUES
es-ES~CARD_ISSUES/602666b7cfa37e1cf217afca.wav,el pago con mi tarjeta se ha rechazado,the payment with my card has been declined,CARD_ISSUES
es-ES~CARD_ISSUES/602662c0dc3604f481bcb392.wav,hola buenas tardes llamo porque he tenido un problema con la tarjeta que pertenece a un pago pero y la cartilla como que no funciona así que vamos para avisar de que no,"Hi, good afternoon, I'm calling because I had a problem with the card that belongs to a payment, but the card doesn't work, so let's go to warn that it doesn't.",CARD_ISSUES
es-ES~CARD_ISSUES/602666a6c7abb7f8321384f9.wav,hola por favor me puedes ayudar con mi tarjeta,hello please can you help me with my card,CARD_ISSUES
es-ES~CARD_ISSUES/602665fbc421a821df7c175d.wav,hola buenos días la verdad es que no sé si está corriendo un problema con mi tarjeta porque no no consigo utilizarla todo debería de estar bien si por favor lo pueden revisar no entiendo cuál puede ser el problema muchas gracias,"Hello, good morning, the truth is that I don't know if there is a problem with my card because no, I can't use it, everything should be fine, if you can please review it, I don't understand what the problem may be, thank you very much",CARD_ISSUES
es-ES~CARD_ISSUES/60266517dc3604f481bcb4c2.wav,quería saber qué pasa con mi tarjeta que no funciona me rechazan los pagos,"I wanted to know what happens with my card that does not work, they reject my payments",CARD_ISSUES
es-ES~CARD_ISSUES/6026656bc7abb7f83213837e.wav,hola mira resulta que tengo una tarjeta con vuestro banco y he intentado hacer un pago pero me resulta imposible me deniega el pago que podría hacer,"Hello, look, it turns out that I have a card with your bank and I have tried to make a payment but it is impossible, they deny me the payment that I could make",CARD_ISSUES
es-ES~CARD_ISSUES/6026670cc7abb7f832138580.wav,porque se rechaza mi pago,because my payment is declined,CARD_ISSUES
es-ES~CARD_ISSUES/602667e6dc3604f481bcb5ca.wav,no puedo usar mi tarjeta porque no quiere pagar me podéis ayudar con esto,"I can't use my card because I don't want to pay, can you help me with this?",CARD_ISSUES
es-ES~CARD_ISSUES/6026678fc7abb7f8321385f5.wav,he tenido un problema con mi tarjeta al pagar en el supermercado me la ha rechazado,"I had a problem with my card when paying at the supermarket, it was rejected",CARD_ISSUES
es-ES~CARD_ISSUES/60266785c7abb7f8321385ee.wav,me gustaría que me ayudarán con la tarjeta bancaria tiene un problema y no puedo realizar operaciones con la tarjeta a la hora de pagar me sale un error y no me deja ni la clave pin y efectuar pagos bancarios y piletas la tarjeta en condiciones no sé porque se rechaza mi pago,I would like you to help me with the bank card there is a problem and I cannot carry out operations with the card at the time of payment I get an error and it does not even leave me the pin code and make bank payments and pools the card in conditions I do not know why my payment is declined,CARD_ISSUES
es-ES~CARD_ISSUES/6026678bc421a821df7c178c.wav,hola buenos días me puedes ayudar con mi tarjeta y tengo realizar un pago pero no me funciona,"Hello, good morning, can you help me with my card and I have to make a payment but it doesn't work for me",CARD_ISSUES
es-ES~CARD_ISSUES/6026671bc7abb7f832138591.wav,hola buenas mi tarjeta no funciona y no me deja pagar,hello good my card does not work and does not let me pay,CARD_ISSUES
es-ES~CARD_ISSUES/602666e7c7abb7f832138551.wav,mi tarjeta no funciona,my card doesn't work,CARD_ISSUES
es-ES~CARD_ISSUES/60266618c7abb7f832138434.wav,buenas estoy intentando realizar un pago con mi tarjeta pero no funciona me dice que la rechaza pero la tarjeta tiene saldo podrían ayudarme a solucionar este problema,"Well I'm trying to make a payment with my card but it doesn't work, it tells me that it rejects it but the card has a balance, you could help me solve this problem",CARD_ISSUES
es-ES~CARD_ISSUES/60266585c7abb7f832138396.wav,hola buenos días mira es que tengo vuestra tarjeta y no me deja utilizarla o sea no se debe haber algún problema o algo consultamelo a la mayor brevedad posible por favor,"Hello, good morning, look, I have your card and it won't let me use it, so there should be no problem or something, please ask me as soon as possible.",CARD_ISSUES
es-ES~CARD_ISSUES/60266486dc3604f481bcb444.wav,estoy tratando de realizar un pago y mi tarjeta sale como denegada entonces quisiera saber qué está pasando con mi tarjeta,I am trying to make a payment and my card comes out as denied so I would like to know what is happening with my card,CARD_ISSUES
es-ES~CARD_ISSUES/60266415dc3604f481bcb3f3.wav,hola buenos días me llamo porque tenía un problema con mi tarjeta he ido a pagar en el supermercado y rechazaba me pagó pero no sé el motivo por el que no puedo utilizarla me lo puedes explicar,"Hello, good morning, I'm calling because I had a problem with my card. I went to pay at the supermarket and he refused, he paid me, but I don't know why I can't use it, can you explain it to me",CARD_ISSUES
es-ES~CARD_ISSUES/60266672c7abb7f8321384aa.wav,hola buenos días es que he tenido un problema con la tarjeta varias veces me la han rechazado pero no no entiendo porque se ha rechazado si tengo y todo dentro de la tarjeta y he pagado,hello good morning is that I have had a problem with the card several times it has been rejected but no I do not understand why it has been rejected if I have and everything inside the card and I have paid,CARD_ISSUES
es-ES~CARD_ISSUES/6026669cc7abb7f8321384ec.wav,necesito ayuda con mi tarjeta no sé porque no funciona y porque se rechaza un pago que hice,I need help with my card I don't know why it doesn't work and why a payment I made is being rejected,CARD_ISSUES
es-ES~CARD_ISSUES/602666b2c7abb7f832138505.wav,hola buenos días estaba realizando unas compras ahora mismo y he rechazado mi pago creo que era que no podía usar mi tarjeta por algún motivo no estaba funcionando y me preguntaba si podrían ayudarme a resolver este problema arreglar la tarjeta o al menos decirme qué es lo que está sucediendo con la tarjeta,hello good morning I was making some purchases right now and I have rejected my payment I think it was that I could not use my card for some reason it was not working and I was wondering if you could help me solve this problem fix the card or at least tell me what it is is happening with the card,CARD_ISSUES
es-ES~CARD_ISSUES/6026615bcfa37e1cf217af58.wav,hola estoy probando mi tarjeta y no funciona que puede pasar,"Hi, I'm testing my card and it doesn't work, what can happen?",CARD_ISSUES
es-ES~CARD_ISSUES/602667b7c421a821df7c178d.wav,buenos días la tarjeta de mi banco no está funcionando podrían ayudarme por favor es urgente,good morning my bank card is not working could you help me please it is urgent,CARD_ISSUES
es-ES~CARD_ISSUES/60266620c7abb7f832138441.wav,dónde pueden ayudar con mi tarjeta de crédito o está cayendo rápido a veces porque a veces me dice que no puede ser ya,where can they help with my credit card or is it falling fast sometimes because sometimes it tells me it can't be anymore,CARD_ISSUES
es-ES~CARD_ISSUES/60266785dc3604f481bcb5c7.wav,hola buenos días llamaba porque mi tarjeta no hace operaciones no consigo pagar con ella en ningún sitio siempre se me rechaza,"Hello, good morning, I was calling because my card does not do operations, I cannot pay with it anywhere I am always rejected",CARD_ISSUES
es-ES~CARD_ISSUES/6026616fdc3604f481bcb361.wav,hola buenas a ver si me puedes ayudar es que no puedo pagar con mi tarjeta no sé qué pasa que cuando voy a usarla me dice que se ha rechazado el pago y no no consigo que funcione,hello good to see if you can help me is that I can not pay with my card I do not know what happens that when I go to use it tells me that the payment has been rejected and no I can't make it work,CARD_ISSUES
es-ES~CARD_ISSUES/60266789c421a821df7c178b.wav,me puede ayudar con el uso de la tarjeta me has rechazado el pago y no no sé porque no funciona,can you help me with the use of the card you have rejected the payment and I don't know why it doesn't work,CARD_ISSUES
es-ES~CARD_ISSUES/60266779dc3604f481bcb5c4.wav,podéis ayudarme con mi tarjeta de crédito parece que no funciona y no me deja pagar,Can you help me with my credit card it seems that it does not work and does not let me pay,CARD_ISSUES
es-ES~CARD_ISSUES/602666dadc3604f481bcb5a0.wav,me pueden ayudar con mi tarjeta,can you help me with my card,CARD_ISSUES
es-ES~CARD_ISSUES/60266705c7abb7f832138579.wav,mi tarjeta no funciona,my card doesn't work,CARD_ISSUES
es-ES~CARD_ISSUES/6026679fdc3604f481bcb5c8.wav,hola he intentado pagar con mi tarjeta y me la han rechazado quería saber qué puedo hacer,"Hi, I tried to pay with my card and it was rejected, I wanted to know what I can do",CARD_ISSUES
es-ES~BUSINESS_LOAN/602665dac7abb7f8321383ea.wav,hola mira llamaba porque estaría interesado en un nuevo préstamo comercial gracias,"Hello, look, I was calling because I would be interested in a new commercial loan, thanks",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266576dc3604f481bcb50e.wav,hola buenos días soy un cliente del banco que les quiere solicitar un préstamo comercial nuevo he tenido antes varios préstamos con ustedes para estar interesado en este préstamo personal he visto la publicidad en la web y me gustaría que me informasen de las condiciones gracias,"Hello, good morning, I am a client of the bank who wants to apply for a new commercial loan. I have had several loans with you before to be interested in this personal loan. I have seen the advertising on the web and I would like you to inform me of the conditions, thank you",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602662c2dc3604f481bcb393.wav,hola llamo por un préstamo comercial,hello I'm calling for a business loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266494dc3604f481bcb44d.wav,hola buenos días mira llamaba porque quería informarme de un préstamo comercial que tiene disponible quería saber cuáles son sus condiciones y demás,"Hello, good morning, look, I was calling because he wanted to inform me of a commercial loan that he has available, I wanted to know what his conditions are and others",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266138c7abb7f832138181.wav,hola buenos días verás es que estoy interesado en pedir un préstamo nuevo y no lo tengo muy claro que debo hacer cuáles son los requisitos y demás,"Hello, good morning, you will see is that I am interested in requesting a new loan and I am not very clear that I should do what the requirements are and others",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/6026668cc7abb7f8321384d5.wav,hola buenos días llamaba por unas dudas sobre los textos quería saber cómo podría hacer algo préstamo,"Hello, good morning, I was calling with questions about the texts, I wanted to know how I could do something loan",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602665fec7abb7f832138417.wav,hola tenía hablar sobre un préstamo comercial,hi had i talk about a business loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/6026661dcfa37e1cf217afb4.wav,llamo por un préstamo comercial,I call for a business loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266577dc3604f481bcb50f.wav,hola buenas tardes le llamaba porque necesitaba un préstamo comercial ahora mismo estoy faltó de liquidez y le llamaba para saber qué tengo que hacer y qué condiciones tengo que reunir para acceder a un préstamo comercial,"Hello, good afternoon, I called you because I needed a commercial loan, right now I am short of liquidity and I called you to know what I have to do and what conditions I have to meet to access a commercial loan",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602665c3c7abb7f8321383cd.wav,hola buenos días quisiera que me diera información donde sobre un préstamo personal que tengo y si puedo ampliarlo dónde podría informarme qué pasos tengo que seguir gracias,"Hello, good morning, I would like you to give me information about a personal loan that I have and if I can expand it, where could you inform me what steps I have to follow, thank you",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266198dc3604f481bcb36b.wav,yogur un préstamo comercial sobre un préstamo existente no presto,yogurt a business loan over an existing non-loan loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602665f1c7abb7f832138409.wav,qué has conocido alguna información sobre mi préstamo en el comercial existente,what have you learned about my loan in the existing commercial,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266641dc3604f481bcb56d.wav,llamo para solicitar un préstamo comercial,I call to apply for a business loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266565dc3604f481bcb4fe.wav,hola buenas llamaba porque tengo una pregunta sobre un préstamo comercial,"hello good, I was calling because I have a question about a commercial loan",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602663ddc7abb7f8321382da.wav,hola buenos días hoy fuera mitad ya me hace un tiempo para vernos sabes lo que habían problemas y todo ahora tenía una nueva consulta porque quiero abrir un negocio y necesito solicitar un préstamo a donde tendría que dirigirme para solicitarlo y documentación tendría que llevar para pedir este,"Hello, good morning, today was halfway through, it was a long time ago to see us, you know what there were problems and now I had a new query because I want to open a business and I need to apply for a loan, where would I have to go to request it and documentation would I have to bring to request this",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266512cfa37e1cf217af96.wav,buenos días me gustaría informarme sobre los préstamos que quiere realizar uno,good morning I would like to find out about the loans that one wants to make,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602664d1c7abb7f832138324.wav,hola muy buenas me interesaría un préstamo comercial me podéis informar de cómo va la cosa y cómo puedo conseguir uno,"Hello, very good, I would be interested in a commercial loan, can you tell me how things are going and how I can get one",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266467dc3604f481bcb42a.wav,buenos días mire suene todos los clientes y quería información para solicitar un préstamo comercial los requisitos no sé lo que voy a necesitar para solicitarlo sin si pudieran informar de todo yo por favor no sé dígame qué datos les dejo y,Good morning look at all the clients and I wanted information to apply for a commercial loan the requirements I do not know what I will need to request it without if they could report everything I please do not know tell me what information I leave them and,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266582c7abb7f832138393.wav,hola mira tengo un préstamo comercial conocer gente y me gusta que hacer un par de preguntas sobre que no entiendo,hello look I have a business loan meet people and I like to ask a couple of questions about which I do not understand,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/6026659ddc3604f481bcb525.wav,hola buenos días mira te llamaba porque quería conocer cómo está la situación con mi préstamo comercial,"Hello, good morning, look, I was calling you because I wanted to know how the situation with my business loan",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266641c7abb7f832138466.wav,hola buenos días quería preguntar y vuestro banco nos préstamos comerciales o no,Hello good morning I wanted to ask and your bank loans us commercial or not,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/6026657dc7abb7f83213838b.wav,buenas llamaba por un préstamo comercial me gustaría ser nuevo préstamo,good I was calling for a commercial loan I would like to be a new loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602665f9c7abb7f832138413.wav,buenos días mire quería solicitar un nuevo préstamo comercial,good morning look I wanted to apply for a new business loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266442c7abb7f832138307.wav,buenos días le llamo para pedir información sobre un préstamo comercial además para saber en qué condición se encuentra el préstamo existente que ya me concedieron,"Good morning, I am calling you to request information on a commercial loan, as well as to find out what condition the existing loan that has already been granted to me is in.",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266587c421a821df7c174c.wav,Hugo cómo va tengo un préstamo comercial porquería,"Hugo, how's it going I have a crappy business loan",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60265cc9dc3604f481bcb300.wav,solicitud de un nuevo préstamo comercial,application for a new business loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602660b2c7abb7f83213815d.wav,hola quería información sobre el nuevo préstamo comercial que ha sacado su banco me podría dar información sobre este préstamo por favor,"Hello, I wanted information about the new commercial loan that your bank has taken out, could you give me information about this loan please",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602660a5c421a821df7c16e4.wav,hola llamaba porque deseo solicitar un préstamo comercial nuevo,"Hello, I was calling because I want to apply for a new business loan",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266635c421a821df7c1765.wav,llamo por un préstamo comercial tengo una pregunta sobre un préstamo existente y hacer un nuevo préstamo gracias,I am calling about a business loan I have a question about an existing loan and making a new loan thank you,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602661fadc3604f481bcb37e.wav,hola buenos días llamo por un préstamo comercial tengo una pregunta sobre el nuevo préstamo comercial que voy a hacer y quería saber cómo se realiza a través de mi banco por favor necesito que me proporcionen información sobre cuáles serían las gestiones para llevarlo a cabo muchas gracias,"Hello, good morning, I am calling for a commercial loan. I have a question about the new commercial loan that I am going to make and I wanted to know how it is done through my bank.",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602664c1dc3604f481bcb473.wav,y una buena tarde un tiempo de pedir un préstamo,and a good afternoon a time to ask for a loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602665efc7abb7f832138405.wav,hola buenos días mira estaría interesado en información respectado respecto a la obtención de un préstamo comercial,hello good morning look would be interested in respected information regarding obtaining a commercial loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/60266564c7abb7f832138375.wav,hola quisiera solicitar un nuevo préstamo para un negocio que quiero abrir,"Hello, I would like to apply for a new loan for a business that I want to open",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602664cedc3604f481bcb484.wav,hola buenos días llamo porque quiero recibir información sobre cómo conseguir un préstamo comercial,"Hello, good morning, I'm calling because I want to receive information on how to get a business loan",BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602666bcdc3604f481bcb593.wav,hola buenos días llamo para pedir información sobre un nuevo préstamo comercial aunque ya tenía un préstamo existente anterior,hello good morning I'm calling to ask for information on a new commercial loan even though I already had a previous existing loan,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602665f5c421a821df7c175a.wav,hola quería crear un nuevo préstamo comercial cómo podría hacerlo,hello I wanted to create a new business loan how could I do it,BUSINESS_LOAN
es-ES~BUSINESS_LOAN/602664efdc3604f481bcb4a1.wav,hola estoy llamando porque quiero tengo una pregunta acerca de un préstamo existente para un préstamo comercial muchas gracias,hi i am calling because i want i have a question about an existing loan for a business loan thank you very much,BUSINESS_LOAN
es-ES~HIGH_VALUE_PAYMENT/6026662fdc3604f481bcb564.wav,hola quería saber qué tengo que hacer cuando tengo que pagar una gran cantidad y qué hago con el mensaje de confirmación,hello I wanted to know what I have to do when I have to pay a large amount and what do I do with the confirmation message,HIGH_VALUE_PAYMENT
es-ES~HIGH_VALUE_PAYMENT/602666addc3604f481bcb58e.wav,no sé cómo usar el código que me han enviado por sms,I don't know how to use the code sent to me by SMS,HIGH_VALUE_PAYMENT
es-ES~HIGH_VALUE_PAYMENT/6026651cdc3604f481bcb4c9.wav,buenos días mira estoy intentando realizar un pago importante en línea y me dice que estoy recibiendo mensajes SMS pero no he recibido ningún mensaje pues quería ver si me lo podré solucionar,"Good morning look, I'm trying to make an important payment online and it tells me that I'm receiving SMS messages but I haven't received any messages because I wanted to see if I could solve it",HIGH_VALUE_PAYMENT
